C14,C1,V317,V308,card6,V306,V126,C11,C6,V282,TransactionAmt,V53,P_emaildomain,card5,C13,V35,V280,V279,card2,V258,M6,V90,V82,TransactionDT,C2,V87,V294,C12,V313,id_06,isFraud,TransactionID
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,56.5,1.0,16,226.0,1.0,1.0,0.0,0.0,453.0,1.0,1,0.0,1.0,8026290,1.0,1.0,0.0,0.0,0.0,0.0,0,3312402
1.0,1.0,0.0,0.0,1,0.0,0.0,1.0,1.0,1.0,164.95,0.0,16,226.0,1.0,0.0,0.0,0.0,583.0,1.0,0,1.0,1.0,4902702,1.0,1.0,0.0,0.0,0.0,0.0,0,3198274
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,59.0,1.0,16,224.0,1.0,1.0,0.0,0.0,225.0,1.0,0,0.0,1.0,5430448,1.0,1.0,0.0,0.0,0.0,0.0,0,3216150
2.0,2.0,0.0,0.0,2,0.0,0.0,2.0,1.0,1.0,25.95,0.0,16,126.0,4.0,0.0,0.0,0.0,206.0,1.0,1,1.0,1.0,6705377,2.0,1.0,0.0,0.0,0.0,0.0,0,3262491
2.0,2.0,0.0,0.0,2,0.0,0.0,1.0,1.0,0.0,57.0,0.0,16,166.0,30.0,0.0,0.0,0.0,360.0,1.0,1,0.0,1.0,7505916,4.0,1.0,0.0,0.0,0.0,0.0,0,3290343
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,25.95,1.0,1,226.0,1.0,1.0,0.0,0.0,490.0,1.0,0,1.0,1.0,6364129,1.0,1.0,0.0,0.0,0.0,0.0,0,3250399
0.0,1.0,0.0,0.0,1,0.0,0.0,1.0,1.0,1.0,25.0,0.579823981542689,53,219.0,0.0,0.5436524207538244,0.0,0.0,562.0,1.0,0,0.40372267034599874,0.8435310974315432,8267365,1.0,1.0,0.0,0.0,0.0,0.0,0,3322459
2.0,2.0,0.0,0.0,2,0.0,399.9400024414063,1.0,1.0,1.0,157.47,1.0,53,226.0,2.0,1.0,0.0,0.0,111.0,1.0,1,1.0,1.0,12606364,1.0,2.0,0.0,0.0,0.0,0.0,0,3471494
1.0,1.0,0.0,0.0,1,0.0,0.0,1.0,1.0,1.0,100.0,0.579823981542689,2,226.0,1.0,0.5436524207538244,0.0,0.0,583.0,1.0,0,0.40372267034599874,0.8435310974315432,1792154,1.0,1.0,0.0,0.0,0.0,-39.0,0,3070666
3.0,5.0,0.0,0.0,2,0.0,0.0,5.0,4.0,0.0,25.95,1.0,2,226.0,27.0,1.0,0.0,0.0,321.0,1.0,1,1.0,1.0,4285361,7.0,1.0,0.0,0.0,0.0,0.0,0,3177710
1.0,1.0,0.0,0.0,1,0.0,0.0,1.0,1.0,1.0,23.201,0.0,16,224.0,1.0,0.0,0.0,0.0,555.0,1.0,0,0.0,1.0,5441808,1.0,1.0,0.0,1.0,0.0,-1.0,0,3216825
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,117.0,0.0,2,226.0,2.0,0.0,0.0,0.0,490.0,1.0,0,0.0,1.0,4375767,1.0,1.0,0.0,0.0,108.5,0.0,0,3181001
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,239.95,0.0,53,226.0,2.0,0.0,0.0,0.0,100.0,1.0,0,1.0,1.0,9822939,1.0,1.0,0.0,0.0,464.9500122070313,0.0,0,3378091
4.0,4.0,0.0,0.0,2,0.0,0.0,2.0,3.0,0.0,209.95,0.0,16,117.0,18.0,0.0,0.0,0.0,320.0,1.0,0,1.0,1.0,9224070,3.0,1.0,0.0,0.0,0.0,0.0,0,3357541
1.0,2.0,0.0,261.95001220703125,2,0.0,0.0,1.0,0.0,0.0,261.95,1.0,16,117.0,24.0,0.5436524207538244,1.0,0.0,555.0,1.0,1,1.0,0.0,14480171,2.0,1.0,0.0,0.0,0.0,0.0,0,3534982
1.0,1.0,0.0,335.0,1,335.0,335.0,1.0,1.0,2.0,335.0,1.0,2,226.0,1.0,1.0,1.0,1.0,555.0,1.0,0,0.0,1.0,2920321,1.0,1.0,0.0,0.0,0.0,0.0,0,3128829
1.0,1.0,0.0,0.0,1,0.0,0.0,1.0,1.0,1.0,25.0,0.579823981542689,16,226.0,1.0,0.5436524207538244,0.0,0.0,583.0,1.0,0,0.40372267034599874,0.8435310974315432,7489539,1.0,1.0,0.0,0.0,0.0,-33.0,0,3289476
2.0,2.0,0.0,0.0,2,0.0,0.0,1.0,3.0,0.0,57.95,1.0,16,117.0,12.0,1.0,0.0,0.0,146.0,1.0,1,1.0,1.0,7225154,2.0,1.0,0.0,0.0,0.0,0.0,0,3279420
1.0,1.0,0.0,0.0,1,0.0,0.0,1.0,1.0,1.0,100.0,1.0,53,102.0,1.0,1.0,0.0,0.0,514.0,1.0,0,0.0,1.0,4818909,1.0,1.0,0.0,0.0,0.0,0.0,0,3195568
4.0,4.0,0.0,128.0,2,0.0,0.0,1.0,3.0,0.0,49.0,1.0,53,226.0,21.0,1.0,2.0,0.0,111.0,1.0,0,0.0,1.0,5456783,7.0,1.0,0.0,1.0,0.0,0.0,0,3217549
3.0,3.0,0.0,0.0,2,0.0,0.0,3.0,3.0,0.0,57.95,1.0,53,226.0,7.0,1.0,0.0,0.0,302.0,1.0,0,1.0,1.0,1804182,3.0,1.0,0.0,0.0,0.0,0.0,0,3072017
3.0,3.0,0.0,0.0,2,0.0,0.0,3.0,2.0,1.0,23.95,1.0,19,224.0,4.0,0.0,0.0,0.0,481.0,1.0,0,1.0,1.0,2573016,2.0,1.0,0.0,0.0,0.0,0.0,0,3116341
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,0.0,78.95,0.0,16,226.0,9.0,0.5436524207538244,0.0,0.0,215.0,1.0,1,1.0,1.0,9506185,3.0,1.0,0.0,0.0,0.0,0.0,0,3367243
2.0,4.0,452.0,715.0,2,686.0,117.0,1.0,3.0,0.0,117.0,0.0,16,226.0,11.0,0.0,5.0,4.0,490.0,1.0,0,0.0,1.0,14511757,2.0,1.0,2.0,0.0,0.0,0.0,0,3536734
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,213.0,1.0,53,219.0,1.0,1.0,0.0,0.0,584.0,1.0,0,0.0,1.0,14414202,1.0,1.0,0.0,0.0,0.0,0.0,0,3533087
6.0,6.0,57.95000076293945,57.95000076293945,2,0.0,0.0,5.0,6.0,1.0,57.95,1.0,16,226.0,12.0,1.0,1.0,0.0,148.0,1.0,0,1.0,1.0,9038014,7.0,1.0,1.0,0.0,130.94999694824222,0.0,0,3350643
1.0,1.0,0.0,444.8800048828125,1,444.8800048828125,0.0,1.0,1.0,2.0,444.88,1.0,16,219.0,1.0,1.0,1.0,1.0,562.0,1.0,0,1.0,1.0,1267807,2.0,1.0,0.0,0.0,0.0,0.0,0,3040646
3.0,31.0,0.0,0.0,2,0.0,0.0,23.0,9.0,1.0,18.539,0.0,16,224.0,4.0,0.0,0.0,0.0,408.0,1.0,0,0.0,1.0,2323800,76.0,1.0,0.0,23.0,0.0,0.0,1,3106148
1.0,1.0,388.0,0.0,2,0.0,0.0,1.0,2.0,0.0,97.0,1.0,16,224.0,24.0,0.5436524207538244,0.0,0.0,269.0,1.0,0,0.0,1.0,15104446,5.0,1.0,4.0,1.0,0.0,0.0,0,3556348
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,25.361,0.0,16,138.0,1.0,0.0,0.0,0.0,545.0,1.0,0,0.0,1.0,2920800,1.0,1.0,0.0,1.0,0.0,0.0,0,3128865
1.0,1.0,0.0,34.0,2,0.0,0.0,1.0,1.0,1.0,49.0,0.0,53,166.0,2.0,0.0,1.0,0.0,268.0,1.0,0,0.0,1.0,14922459,1.0,1.0,0.0,0.0,34.0,0.0,0,3550029
3.0,3.0,0.0,0.0,2,0.0,0.0,2.0,3.0,0.0,411.95,0.0,16,226.0,23.0,1.0,0.0,0.0,536.0,1.0,0,1.0,1.0,13106025,5.0,1.0,0.0,0.0,0.0,0.0,0,3486677
0.0,1.0,0.0,0.0,2,0.0,0.0,1.0,0.0,1.0,214.95,1.0,16,224.0,0.0,0.5436524207538244,0.0,0.0,111.0,1.0,1,1.0,0.0,13471150,1.0,1.0,0.0,0.0,0.0,0.0,0,3501888
10.0,10.0,373.7000122070313,261.8500061035156,2,0.0,0.0,6.0,6.0,0.0,68.95,1.0,16,224.0,47.0,1.0,3.0,0.0,111.0,1.0,0,1.0,1.0,12889282,6.0,3.0,6.0,0.0,0.0,0.0,0,3481099
112.0,130.0,0.0,0.0,2,0.0,0.0,95.0,105.0,1.0,35.95,0.0,53,226.0,659.0,0.0,0.0,0.0,490.0,1.0,0,1.0,1.0,8703123,130.0,1.0,0.0,0.0,57.95000076293945,0.0,0,3339374
567.0,1100.0,6000.0,6000.0,1,6000.0,8000.0,862.0,808.0,7.0,1000.0,0.579823981542689,1,226.0,623.0,0.5436524207538244,6.0,6.0,583.0,3.0,0,0.40372267034599874,0.8435310974315432,1727497,1204.0,1.0,6.0,0.0,0.0,0.0,0,3067287
110.0,150.0,0.0,15.949999809265137,2,0.0,0.0,119.0,111.0,0.0,107.95,0.0,53,226.0,454.0,0.0,1.0,0.0,414.0,1.0,0,2.0,1.0,15290474,142.0,2.0,0.0,0.0,0.0,0.0,0,3562685
5.0,5.0,0.0,0.0,2,0.0,0.0,2.0,2.0,1.0,261.95,1.0,16,224.0,36.0,0.0,0.0,0.0,396.0,1.0,1,1.0,1.0,3433424,5.0,1.0,0.0,0.0,99.9499969482422,0.0,0,3149025
1.0,1.0,0.0,0.0,1,0.0,0.0,1.0,1.0,1.0,199.95,0.0,53,226.0,1.0,0.0,0.0,0.0,433.0,1.0,1,1.0,1.0,4582096,1.0,1.0,0.0,0.0,0.0,0.0,0,3188318
5.0,6.0,0.0,78.0,2,0.0,0.0,2.0,3.0,1.0,29.0,1.0,2,226.0,8.0,1.0,2.0,0.0,532.0,1.0,1,0.0,1.0,4881077,3.0,3.0,0.0,0.0,141.0,0.0,0,3197545
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,29.0,1.0,16,166.0,1.0,1.0,0.0,0.0,559.0,1.0,1,0.0,1.0,12688383,1.0,1.0,0.0,0.0,0.0,0.0,0,3474073
0.0,2.0,0.0,0.0,1,0.0,0.0,2.0,1.0,1.0,33.957,0.0,35,102.0,0.0,0.0,0.0,0.0,311.0,1.0,0,0.0,1.0,9225325,2.0,1.0,0.0,2.0,0.0,-10.0,1,3357624
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,107.95,1.0,53,166.0,1.0,1.0,0.0,0.0,360.0,1.0,0,1.0,0.0,420039,1.0,1.0,0.0,0.0,0.0,0.0,0,3002177
5.0,5.0,0.0,50.0,2,0.0,0.0,3.0,4.0,0.0,43.97,1.0,16,226.0,49.0,0.5436524207538244,1.0,0.0,490.0,1.0,0,2.0,1.0,258324,8.0,2.0,0.0,0.0,0.0,0.0,0,2995817
0.0,1.0,0.0,5667.52001953125,2,5667.52001953125,5667.52001953125,1.0,1.0,3.0,2874.75,1.0,16,226.0,0.0,1.0,2.0,2.0,490.0,1.0,0,1.0,1.0,3542295,1.0,1.0,0.0,0.0,0.0,0.0,0,3153274
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,29.5,1.0,16,166.0,1.0,1.0,0.0,0.0,360.0,1.0,0,0.0,1.0,10735945,1.0,1.0,0.0,0.0,0.0,0.0,0,3411358
2.0,2.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,269.95,0.0,16,226.0,10.0,0.0,0.0,0.0,100.0,1.0,0,1.0,1.0,10030930,2.0,1.0,0.0,0.0,239.9499969482422,0.0,0,3385353
1.0,1.0,0.0,0.0,1,0.0,0.0,1.0,1.0,1.0,34.5,0.0,53,226.0,1.0,0.0,0.0,0.0,555.0,1.0,1,0.0,1.0,8553983,1.0,1.0,0.0,0.0,0.0,0.0,0,3334395
1.0,1.0,0.0,117.0,2,0.0,0.0,1.0,2.0,0.0,34.0,1.0,16,226.0,16.0,1.0,1.0,0.0,111.0,1.0,0,0.0,1.0,1900473,2.0,1.0,0.0,0.0,0.0,0.0,0,3078737
1.0,1.0,0.0,0.0,1,0.0,0.0,1.0,1.0,1.0,109.0,0.0,16,102.0,1.0,0.0,0.0,0.0,226.0,1.0,1,0.0,1.0,1052715,1.0,1.0,0.0,0.0,0.0,0.0,0,3031243
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,2.0,1.0,87.95,1.0,53,226.0,2.0,1.0,0.0,0.0,158.0,1.0,1,1.0,1.0,11573953,1.0,1.0,0.0,0.0,67.94999694824219,0.0,0,3440281
2.0,2.0,0.0,66.90000152587889,2,66.90000152587889,66.90000152587889,1.0,3.0,0.0,30.95,1.0,16,226.0,14.0,0.0,2.0,2.0,250.0,1.0,0,1.0,1.0,3876399,2.0,1.0,0.0,0.0,0.0,0.0,0,3164833
1.0,1.0,38.94440078735352,59.46599960327149,1,59.46599960327149,0.0,2.0,1.0,1.0,40.11,0.0,1,195.0,2.0,0.0,2.0,2.0,469.0,1.0,0,0.0,1.0,3426582,4.0,1.0,1.0,2.0,55.79309844970703,-6.0,0,3148624
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,0.0,43.97,1.0,53,226.0,3.0,1.0,0.0,0.0,361.0,1.0,0,1.0,1.0,15430741,2.0,1.0,0.0,0.0,0.0,0.0,0,3565921
3.0,4.0,251.6999969482422,356.54998779296875,2,0.0,0.0,2.0,2.0,0.0,25.95,1.0,53,117.0,10.0,1.0,9.0,0.0,161.0,1.0,0,1.0,1.0,2057358,2.0,1.0,6.0,0.0,0.0,0.0,0,3089611
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,0.0,1.0,49.0,1.0,16,166.0,1.0,0.5436524207538244,0.0,0.0,490.0,1.0,0,0.0,0.0,1112194,1.0,1.0,0.0,0.0,0.0,0.0,0,3033620
2.0,2.0,0.0,0.0,2,0.0,0.0,2.0,3.0,0.0,108.95,1.0,19,226.0,22.0,1.0,0.0,0.0,490.0,1.0,0,1.0,1.0,8225527,3.0,1.0,0.0,0.0,0.0,0.0,0,3321553
2.0,2.0,0.0,0.0,2,0.0,0.0,2.0,1.0,1.0,35.95,1.0,16,226.0,3.0,1.0,0.0,0.0,512.0,1.0,0,1.0,1.0,15697112,3.0,1.0,0.0,0.0,62.95000076293945,0.0,0,3573359
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,29.0,1.0,16,166.0,1.0,1.0,0.0,0.0,490.0,1.0,1,0.0,1.0,9473453,1.0,1.0,0.0,0.0,0.0,0.0,0,3365253
2.0,2.0,0.0,52.5,2,0.0,0.0,1.0,1.0,1.0,203.0,0.0,16,226.0,2.0,1.0,1.0,0.0,361.0,1.0,0,0.0,1.0,11358629,2.0,1.0,0.0,0.0,52.5,0.0,0,3432905
1.0,1.0,0.0,240.0,2,0.0,0.0,1.0,1.0,1.0,226.0,1.0,16,224.0,3.0,1.0,1.0,0.0,390.0,1.0,0,0.0,1.0,13954491,1.0,1.0,0.0,0.0,54.5,0.0,0,3516729
1.0,1.0,67.94999694824219,52.95000076293945,2,0.0,0.0,3.0,4.0,3.0,52.95,1.0,16,226.0,5.0,0.0,1.0,0.0,321.0,1.0,0,0.0,1.0,11069810,2.0,1.0,1.0,0.0,59.95000076293945,0.0,0,3424916
1.0,2.0,362.0,0.0,2,0.0,0.0,2.0,2.0,0.0,59.0,0.0,16,226.0,33.0,0.0,0.0,0.0,220.0,1.0,0,0.0,1.0,2389794,3.0,1.0,7.0,0.0,0.0,0.0,0,3108267
2.0,2.0,234.0,522.0,2,0.0,0.0,1.0,2.0,3.0,171.0,1.0,2,224.0,3.0,1.0,4.0,0.0,489.0,1.0,0,0.0,1.0,5934878,2.0,1.0,2.0,0.0,171.0,0.0,0,3235794
1.0,1.0,0.0,100.0,1,100.0,100.0,1.0,1.0,2.0,100.0,0.579823981542689,4,226.0,2.0,0.5436524207538244,1.0,1.0,111.0,1.0,0,0.40372267034599874,0.8435310974315432,1262415,1.0,1.0,0.0,0.0,100.0,0.0,0,3040217
1.0,1.0,0.0,34.5,2,34.5,0.0,1.0,1.0,2.0,59.0,1.0,16,166.0,1.0,1.0,1.0,1.0,360.0,1.0,0,0.0,1.0,5202343,2.0,1.0,0.0,0.0,34.5,0.0,0,3208528
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,50.0,0.0,16,166.0,1.0,0.5436524207538244,0.0,0.0,300.0,1.0,0,0.40372267034599874,0.8435310974315432,11145649,1.0,1.0,0.0,0.0,0.0,0.0,0,3427023
1.0,1.0,0.0,25.0,1,25.0,25.0,1.0,0.0,2.0,25.0,0.579823981542689,16,226.0,1.0,0.5436524207538244,1.0,1.0,321.0,1.0,0,0.0,0.0,8383058,1.0,1.0,0.0,0.0,0.0,0.0,0,3327728
1.0,1.0,0.0,0.0,1,0.0,0.0,1.0,1.0,1.0,37.702,0.0,19,224.0,1.0,0.0,0.0,0.0,500.0,1.0,0,0.0,1.0,578435,1.0,1.0,0.0,1.0,0.0,0.0,0,3008967
1.0,1.0,0.0,3048.989990234375,2,3048.989990234375,3048.989990234375,1.0,1.0,2.0,3047.99,1.0,19,195.0,1.0,1.0,1.0,1.0,479.0,1.0,0,1.0,1.0,14611356,1.0,1.0,0.0,0.0,3048.989990234375,0.0,0,3540266
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,3.0,0.0,57.95,0.0,19,224.0,7.0,0.0,0.0,0.0,275.0,1.0,0,1.0,1.0,13180281,3.0,1.0,0.0,0.0,0.0,0.0,0,3489495
2.0,2.0,0.0,0.0,2,0.0,0.0,2.0,1.0,1.0,87.0,1.0,19,226.0,2.0,2.0,0.0,0.0,321.0,1.0,1,0.0,1.0,879501,2.0,1.0,0.0,0.0,0.0,0.0,0,3023262
1.0,1.0,0.0,104.0,2,104.0,0.0,1.0,1.0,2.0,104.5,1.0,16,202.0,1.0,1.0,1.0,1.0,111.0,1.0,0,0.0,1.0,3141370,1.0,1.0,0.0,0.0,104.0,0.0,0,3139036
1.0,1.0,39.0,78.0,2,39.0,39.0,2.0,1.0,1.0,39.0,1.0,16,126.0,1.0,1.0,2.0,1.0,360.0,1.0,0,0.0,1.0,15780140,1.0,1.0,1.0,0.0,39.0,0.0,0,3576008
2.0,2.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,95.95,1.0,23,226.0,2.0,1.0,0.0,0.0,216.0,1.0,1,1.0,0.0,2572132,1.0,1.0,0.0,0.0,0.0,0.0,0,3116258
2.0,2.0,0.0,0.0,1,0.0,0.0,1.0,0.0,1.0,50.0,0.579823981542689,16,198.0,2.0,0.5436524207538244,0.0,0.0,399.0,1.0,0,0.40372267034599874,0.8435310974315432,2051278,2.0,1.0,0.0,0.0,0.0,0.0,0,3088849
11.0,12.0,1452.0,1467.0,2,808.0,957.0,8.0,7.0,0.0,85.0,1.0,16,226.0,82.0,0.5436524207538244,22.0,8.0,385.0,1.0,1,0.0,0.0,7165414,11.0,1.0,11.0,0.0,0.0,0.0,0,3277927
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,29.208,0.0,16,138.0,1.0,0.0,0.0,0.0,545.0,1.0,0,0.0,1.0,1486533,1.0,1.0,0.0,1.0,0.0,-17.0,0,3053301
4.0,4.0,0.0,0.0,2,0.0,0.0,1.0,2.0,1.0,34.0,1.0,16,226.0,15.0,1.0,0.0,0.0,309.0,1.0,0,0.0,0.0,12167746,3.0,1.0,0.0,0.0,59.0,0.0,0,3458290
2.0,3.0,108.9499969482422,108.9499969482422,2,108.9499969482422,108.9499969482422,1.0,2.0,1.0,108.95,0.0,16,226.0,10.0,0.5436524207538244,1.0,1.0,321.0,1.0,1,1.0,1.0,7435560,3.0,2.0,1.0,0.0,108.9499969482422,0.0,0,3288442
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,660.72,1.0,53,166.0,1.0,1.0,0.0,0.0,555.0,1.0,0,1.0,1.0,4146242,1.0,1.0,0.0,0.0,0.0,0.0,0,3173512
1.0,1.0,0.0,39.0,2,39.0,0.0,1.0,2.0,2.0,49.0,0.0,19,226.0,2.0,0.5436524207538244,1.0,1.0,264.0,1.0,0,0.40372267034599874,0.8435310974315432,250516,2.0,1.0,0.0,0.0,39.0,0.0,0,2995264
3.0,3.0,360.0,141.0,2,141.0,141.0,3.0,3.0,0.0,360.0,0.0,53,226.0,44.0,0.0,1.0,1.0,424.0,1.0,1,0.0,1.0,5928176,6.0,1.0,1.0,1.0,0.0,0.0,0,3235494
1.0,1.0,59.0,118.0,2,59.0,59.0,1.0,1.0,1.0,59.0,1.0,16,224.0,5.0,1.0,2.0,1.0,481.0,1.0,1,0.0,1.0,12250878,1.0,1.0,1.0,0.0,117.0,0.0,0,3460957
2.0,3.0,0.0,335.0,1,335.0,0.0,1.0,1.0,2.0,335.0,1.0,53,226.0,2.0,1.0,1.0,1.0,583.0,1.0,1,0.0,1.0,9638698,1.0,1.0,0.0,0.0,0.0,0.0,0,3371075
1.0,1.0,0.0,0.0,1,0.0,0.0,1.0,1.0,1.0,222.0,1.0,16,102.0,1.0,1.0,0.0,0.0,362.9048918339505,1.0,1,0.0,1.0,2825456,1.0,1.0,0.0,0.0,0.0,0.0,1,3125332
0.0,1.0,0.0,20.950000762939453,2,20.950000762939453,20.950000762939453,1.0,1.0,2.0,19.95,1.0,53,166.0,0.0,1.0,1.0,1.0,360.0,1.0,0,0.0,1.0,8935935,1.0,1.0,0.0,0.0,0.0,0.0,0,3347233
1.0,1.0,0.0,29.00209999084473,2,29.00209999084473,0.0,1.0,1.0,1.0,31.358,0.0,22,137.0,3.0,0.0,1.0,1.0,179.0,1.0,0,0.0,1.0,9396554,3.0,1.0,0.0,1.0,25.43680000305176,0.0,0,3362878
1.0,1.0,0.0,0.0,1,0.0,0.0,1.0,1.0,1.0,100.0,0.579823981542689,16,226.0,1.0,0.5436524207538244,0.0,0.0,170.0,1.0,0,0.40372267034599874,0.8435310974315432,6457263,1.0,1.0,0.0,0.0,0.0,0.0,0,3253438
1.0,3.0,0.0,0.0,1,0.0,0.0,2.0,2.0,0.0,35.0,0.579823981542689,16,226.0,1.0,0.5436524207538244,0.0,0.0,583.0,1.0,0,0.40372267034599874,0.8435310974315432,11213515,2.0,1.0,0.0,0.0,0.0,0.0,0,3428433
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,0.0,226.0,0.0,53,226.0,2.0,0.0,0.0,0.0,111.0,1.0,0,0.0,1.0,7758814,1.0,1.0,0.0,0.0,0.0,0.0,0,3298569
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,75.0,0.579823981542689,23,224.0,1.0,0.5436524207538244,0.0,0.0,514.0,1.0,0,0.40372267034599874,0.8435310974315432,13418327,1.0,1.0,0.0,0.0,0.0,0.0,0,3499733
4.0,4.0,0.0,0.0,2,0.0,0.0,2.0,2.0,0.0,59.0,1.0,16,126.0,10.0,0.0,0.0,0.0,360.0,1.0,1,1.0,1.0,13310053,2.0,1.0,0.0,0.0,0.0,0.0,0,3495487
0.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,59.0,1.0,53,226.0,0.0,1.0,0.0,0.0,321.0,1.0,0,0.0,1.0,12298315,1.0,1.0,0.0,0.0,0.0,0.0,1,3462650
2.0,4.0,0.0,35.95000076293945,2,0.0,0.0,4.0,3.0,0.0,139.95,1.0,16,166.0,56.0,0.5436524207538244,1.0,0.0,360.0,1.0,0,1.0,1.0,3803715,5.0,1.0,0.0,0.0,0.0,0.0,0,3162877
1.0,1.0,0.0,0.0,1,0.0,0.0,1.0,1.0,1.0,150.0,0.579823981542689,16,226.0,1.0,0.5436524207538244,0.0,0.0,583.0,1.0,0,0.40372267034599874,0.8435310974315432,12410267,1.0,1.0,0.0,0.0,0.0,0.0,0,3465154
10.0,14.0,0.0,0.0,2,0.0,0.0,9.0,8.0,1.0,51.95,0.0,53,226.0,20.0,0.0,0.0,0.0,321.0,1.0,1,1.0,1.0,2170213,10.0,1.0,0.0,0.0,0.0,0.0,0,3098463
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,39.0,1.0,16,226.0,1.0,1.0,0.0,0.0,512.0,1.0,0,0.0,1.0,3962460,1.0,1.0,0.0,0.0,0.0,0.0,0,3167218
1.0,2.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,27.85,0.0,16,138.0,1.0,0.5436524207538244,0.0,0.0,545.0,1.0,0,0.40372267034599874,0.8435310974315432,11133653,2.0,1.0,0.0,1.0,0.0,0.0,0,3426483
4.0,6.0,2209.0,3924.0,2,2544.0,2544.0,6.0,5.0,0.0,335.0,0.0,16,226.0,69.0,1.0,17.0,11.0,100.0,1.0,1,0.0,1.0,5679552,11.0,1.0,10.0,1.0,0.0,0.0,0,3227024
5.0,7.0,3627.0,2158.0,2,0.0,0.0,7.0,5.0,0.0,774.0,0.0,16,226.0,76.0,1.0,7.0,0.0,100.0,1.0,1,0.0,1.0,6980595,12.0,1.0,17.0,1.0,0.0,0.0,0,3271524
2.0,2.0,0.0,82.0,2,0.0,0.0,2.0,1.0,0.0,54.0,1.0,16,226.0,10.0,0.0,1.0,0.0,490.0,1.0,0,0.0,1.0,12419397,2.0,1.0,0.0,0.0,0.0,0.0,0,3465507
5.0,5.0,0.0,0.0,2,0.0,0.0,2.0,2.0,0.0,108.95,0.0,53,226.0,10.0,1.0,0.0,0.0,490.0,1.0,1,1.0,1.0,7709104,2.0,1.0,0.0,0.0,0.0,0.0,0,3297331
3.0,3.0,176.18460083007812,0.0,2,0.0,0.0,2.0,3.0,3.0,13.353,0.0,16,138.0,5.0,0.0,0.0,0.0,545.0,1.0,0,0.0,1.0,6551693,8.0,1.0,3.0,2.0,0.0,-24.0,0,3257077
2.0,2.0,0.0,0.0,1,0.0,0.0,1.0,1.0,0.0,532.14,0.0,19,162.0,4.0,0.0,0.0,0.0,111.0,1.0,0,1.0,1.0,3367293,2.0,2.0,0.0,0.0,0.0,0.0,0,3147231
20.0,26.0,0.0,0.0,2,0.0,0.0,16.0,23.0,0.0,57.95,1.0,16,226.0,107.0,0.0,0.0,0.0,555.0,1.0,1,1.0,1.0,10012434,28.0,1.0,0.0,0.0,0.0,0.0,0,3384529
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,2.0,0.0,44.0,1.0,1,226.0,19.0,1.0,0.0,0.0,158.0,1.0,0,0.0,1.0,14397874,2.0,1.0,0.0,0.0,0.0,0.0,0,3532247
2.0,3.0,0.0,0.0,2,0.0,0.0,2.0,3.0,1.0,49.0,1.0,16,226.0,4.0,1.0,0.0,0.0,100.0,1.0,0,0.0,1.0,9295542,2.0,1.0,0.0,0.0,59.0,0.0,0,3359874
1.0,1.0,0.0,31.899999618530277,2,31.899999618530277,31.899999618530277,1.0,0.0,0.0,15.95,0.0,16,166.0,13.0,0.5436524207538244,2.0,2.0,194.0,1.0,0,1.0,0.0,12875616,1.0,1.0,0.0,0.0,0.0,0.0,0,3480697
2.0,2.0,0.0,49.0,1,0.0,0.0,2.0,3.0,0.0,146.0,1.0,53,102.0,84.0,1.0,1.0,0.0,404.0,1.0,1,0.0,1.0,8883171,1.0,1.0,0.0,1.0,0.0,0.0,0,3345361
1.0,2.0,0.0,0.0,2,0.0,0.0,1.0,0.0,1.0,87.0,1.0,16,226.0,4.0,0.5436524207538244,0.0,0.0,111.0,1.0,0,0.0,0.0,9605064,2.0,1.0,0.0,1.0,0.0,0.0,0,3370725
